Gender,AgeClass,Event,WeightClass,AnnualImprovement
F,50-54,B,48.0,-0.0
F,55-59,B,49.88,-2.5
F,24-34,B,47.55,
F,35-39,B,43.11,
F,35-39,B,42.8,-2.0
F,35-39,B,42.9,0.6666666666666666
F,24-34,B,46.45,-0.0
F,24-34,B,46.58,0.6666666666666666
F,35-39,B,44.75,0.3333333333333333
F,24-34,B,49.0,6.0
F,24-34,B,47.4,20.0
F,35-39,B,50.63,
F,35-39,B,49.41,
F,35-39,B,53.8,0.6666666666666666
F,35-39,B,51.2,0.0
F,24-34,B,53.4,0.0
F,24-34,B,49.5,1.1111111111111112
F,40-44,B,58.9,-0.0
F,20-23,B,53.8,5.333333333333333
F,24-34,B,54.17,2.0
F,20-23,B,54.5,12.0
F,20-23,B,54.1,6.166666666666667
F,24-34,B,54.5,5.166666666666667
F,20-23,B,52.45,5.0
F,20-23,B,53.92,14.5
F,18-19,B,53.92,11.75
F,20-23,B,54.9,12.0
F,20-23,B,54.45,13.0
F,20-23,B,54.83,-0.0
F,24-34,B,54.35,5.0
F,20-23,B,54.16,4.333333333333333
F,24-34,B,54.68,7.0
F,24-34,B,54.57,6.0
F,20-23,B,53.25,7.0
F,24-34,B,58.5,1.3333333333333333
F,24-34,B,52.4,1.0
F,24-34,B,58.3,6.0
F,24-34,B,57.47,2.0
F,24-34,B,53.65,-0.5
F,40-44,B,59.95,-0.16666666666666666
F,45-49,B,58.69,0.3076923076923077
F,,B,51.21,-0.0
F,40-44,B,57.54,1.5
F,24-34,B,47.5,1.5
F,45-49,B,60.0,2.3333333333333335
F,40-44,B,58.2,3.0
F,,B,54.24,0.5
F,24-34,B,51.7,5.5
F,24-34,B,50.1,2.4
F,35-39,B,59.0,3.5
F,35-39,B,57.68,5.5
F,35-39,B,59.1,0.14285714285714285
F,,B,59.49,9.0
F,40-44,B,57.0,-1.8571428571428572
F,,B,59.5,-1.6666666666666667
F,45-49,B,54.65,0.6666666666666666
F,,B,48.0,1.0
F,,B,54.67,2.0
F,45-49,B,58.86,1.8
F,40-44,B,54.5,
F,24-34,B,60.63,1.0
F,24-34,B,62.28,2.75
F,24-34,B,71.2,1.4285714285714286
F,24-34,B,64.9,1.4
F,24-34,B,65.31,
F,24-34,B,61.95,
F,40-44,B,63.11,
F,45-49,B,58.1,2.0
F,40-44,B,62.55,12.0
F,40-44,B,63.64,1.0
F,40-44,B,58.4,0.25
F,35-39,B,58.2,-0.07142857142857142
F,40-44,B,65.58,7.0
F,45-49,B,63.45,2.0
F,35-39,B,56.35,0.625
F,45-49,B,59.08,
F,45-49,B,59.6,
F,40-44,B,55.95,-3.2
F,45-49,B,62.98,
F,24-34,B,66.04,7.0
F,35-39,B,71.3,5.333333333333333
F,24-34,B,66.4,8.0
F,24-34,B,66.34,
F,35-39,B,78.2,6.0
F,24-34,B,66.33,7.5
F,24-34,B,70.13,4.75
F,35-39,B,66.15,12.0
F,35-39,B,72.2,7.0
F,35-39,B,76.4,4.5
F,24-34,B,66.55,3.3333333333333335
F,35-39,B,63.26,
F,40-44,B,64.3,4.333333333333333
F,40-44,B,67.35,4.571428571428571
F,35-39,B,59.65,6.6
F,45-49,B,71.6,-0.75
F,45-49,B,66.8,
F,45-49,B,73.0,
F,40-44,B,77.97,1.6666666666666667
F,50-54,B,101.32,0.38461538461538464
F,35-39,B,77.71,
F,40-44,B,82.73,
F,45-49,B,96.88,0.29411764705882354
F,24-34,B,79.85,0.625
F,45-49,B,96.3,5.0
F,40-44,B,75.2,1.0
F,45-49,B,78.24,-0.7222222222222222
F,35-39,B,80.2,2.5
F,24-34,B,80.8,2.0
F,40-44,B,88.8,-12.5
F,40-44,B,96.46,-20.0
F,40-44,B,92.65,0.0
F,35-39,B,85.55,0.125
F,45-49,B,94.38,-1.0
F,45-49,B,97.4,1.0
F,45-49,B,90.44,3.0
F,45-49,B,99.96,-7.0
F,50-54,B,100.8,2.0
F,40-44,B,84.3,3.6666666666666665
F,50-54,B,79.16,-12.0
F,45-49,B,80.96,-9.25
F,50-54,B,83.3,-3.3333333333333335
F,50-54,B,82.5,22.0
F,50-54,B,80.26,-0.6
F,45-49,B,76.8,
F,45-49,B,79.52,
F,45-49,B,78.28,
F,45-49,B,76.7,
F,55-59,B,85.7,-0.6666666666666666
F,40-44,B,67.5,
F,45-49,B,76.05,
F,55-59,B,81.75,
F,45-49,B,82.71,-8.0
F,45-49,B,77.43,-3.2
F,50-54,B,87.21,-2.4
F,45-49,B,78.9,-3.25
F,50-54,B,77.8,-3.0
F,45-49,B,78.2,3.0
F,45-49,B,83.85,3.2
F,40-44,B,75.9,15.0
F,40-44,B,80.73,-0.0
F,45-49,B,83.21,-5.0
F,45-49,B,84.55,-3.0
F,50-54,B,77.98,2.0
F,50-54,B,85.4,0.5714285714285714
F,40-44,B,78.1,4.0
F,35-39,B,103.11,-3.3333333333333335
F,40-44,B,111.8,1.6666666666666667
F,35-39,B,99.65,3.75
F,40-44,B,113.55,1.0
F,24-34,B,100.2,4.0
F,24-34,B,90.7,0.0
F,20-23,B,89.0,-0.0
F,24-34,B,91.95,-0.0
F,24-34,B,92.2,7.5
M,16-17,B,47.86,10.375
M,18-19,B,47.34,5.666666666666667
M,13-15,B,40.72,21.666666666666668
M,18-19,B,64.26,33.0
M,18-19,B,63.8,
M,18-19,B,64.35,
M,20-23,B,69.01,7.333333333333333
M,18-19,B,63.98,59.0
M,18-19,B,64.58,35.0
M,18-19,B,64.52,39.0
M,16-17,B,63.74,21.75
M,20-23,B,69.45,19.0
M,20-23,B,63.35,26.666666666666668
M,16-17,B,62.1,28.0
M,18-19,B,65.2,41.0
M,13-15,B,50.4,6.625
M,20-23,B,58.5,6.0
M,13-15,B,48.62,7.333333333333333
M,18-19,B,53.96,20.0
M,20-23,B,58.48,10.4
M,24-34,B,67.76,15.5
M,24-34,B,69.36,
M,16-17,B,53.28,
M,18-19,B,52.82,-5.0
M,18-19,B,53.33,7.0
M,18-19,B,56.84,3.0
M,16-17,B,64.14,14.0
M,24-34,B,86.64,13.857142857142858
M,16-17,B,68.23,16.0
M,20-23,B,83.9,2.5
M,24-34,B,87.73,0.3333333333333333
M,20-23,B,82.85,3.6666666666666665
M,24-34,B,87.7,8.0
M,20-23,B,84.88,17.0
M,20-23,B,81.15,16.0
M,20-23,B,81.52,
M,20-23,B,83.35,
M,24-34,B,85.56,12.5
M,18-19,B,71.35,16.5
M,18-19,B,77.96,5.166666666666667
M,24-34,B,79.15,4.166666666666667
M,18-19,B,78.5,8.5
M,20-23,B,85.62,6.0
M,20-23,B,84.67,2.6
M,18-19,B,76.04,
M,18-19,B,82.42,-10.0
M,18-19,B,82.83,10.0
M,16-17,B,80.2,15.0
M,16-17,B,84.62,10.0
M,18-19,B,94.76,12.0
M,18-19,B,90.46,-10.0
M,18-19,B,95.85,-11.0
M,18-19,B,96.55,30.0
M,16-17,B,105.22,11.375
M,24-34,B,147.8,11.428571428571429
M,18-19,B,145.74,-8.0
F,16-17,B,41.32,
F,16-17,B,47.8,1.0
F,16-17,B,46.94,3.0
F,16-17,B,48.3,8.75
F,13-15,B,37.85,6.833333333333333
F,16-17,B,47.44,6.0
F,18-19,B,60.7,4.0
F,24-34,B,76.59,
F,20-23,B,71.71,
F,18-19,B,54.85,19.0
F,18-19,B,67.0,4.0
F,20-23,B,64.75,
F,20-23,B,40.0,0.9285714285714286
F,24-34,B,42.25,0.6153846153846154
F,20-23,B,38.31,0.3333333333333333
F,24-34,B,38.33,-1.0
F,24-34,B,41.05,0.4
F,24-34,B,39.27,
F,18-19,B,38.0,
F,24-34,B,38.9,6.0
F,24-34,B,39.35,-2.5833333333333335
F,20-23,B,38.85,-0.16666666666666666
F,24-34,B,39.18,-0.6666666666666666
F,24-34,B,39.44,
F,20-23,B,40.05,
F,20-23,B,39.03,1.2
F,24-34,B,39.8,-0.0
F,24-34,B,41.29,-0.4
F,24-34,B,41.15,3.0
F,24-34,B,39.22,3.0
F,24-34,B,40.05,1.2
F,24-34,B,40.26,0.6666666666666666
M,40-44,B,48.0,12.5
M,45-49,B,51.68,3.75
M,35-39,B,48.0,10.0
M,40-44,B,52.0,-5.0
F,20-23,B,48.0,-2.5
F,20-23,B,43.73,7.0
F,24-34,B,51.65,-1.1428571428571428
F,24-34,B,53.9,-1.0
F,24-34,B,53.76,2.25
F,20-23,B,43.8,3.7222222222222223
F,24-34,B,53.75,4.333333333333333
F,20-23,B,43.45,6.0
F,24-34,B,51.43,5.25
F,24-34,B,47.25,3.3333333333333335
F,18-19,B,44.0,3.3333333333333335
F,20-23,B,43.8,1.8928571428571428
F,35-39,B,54.0,
F,24-34,B,53.7,
F,24-34,B,54.0,2.6
F,24-34,B,47.8,2.3333333333333335
F,35-39,B,60.0,2.5
F,24-34,B,52.0,6.25
F,24-34,B,56.0,-0.8333333333333334
F,18-19,B,56.0,0.6071428571428571
F,24-34,B,60.33,1.2857142857142858
F,24-34,B,57.91,2.0
F,24-34,B,60.24,
F,24-34,B,73.0,
F,20-23,B,55.25,-1.6666666666666667
F,24-34,B,55.85,1.3333333333333333
F,24-34,B,60.95,0.0625
F,20-23,B,57.6,2.5
F,18-19,B,55.82,0.6
F,24-34,B,59.66,0.0
F,24-34,B,60.4,0.0
F,24-34,B,60.3,1.2
F,20-23,B,57.38,1.2222222222222223
F,24-34,B,52.0,15.0
F,24-34,B,58.53,4.083333333333333
F,24-34,B,45.5,3.0
F,24-34,B,56.3,2.875
F,24-34,B,48.0,3.5
F,24-34,B,48.0,0.6666666666666666
M,24-34,B,75.0,-10.0
M,24-34,B,67.18,5.0
M,24-34,B,56.0,17.5
M,24-34,B,67.5,2.5
F,35-39,B,67.5,-0.0
F,40-44,B,67.07,5.0
F,24-34,B,55.8,6.25
F,35-39,B,67.2,4.375
F,24-34,B,60.0,2.6
F,40-44,B,72.53,1.6875
F,35-39,B,60.0,-0.8333333333333334
F,35-39,B,67.58,-0.0
F,35-39,B,75.0,-2.5
F,35-39,B,74.0,-6.25
F,35-39,B,74.4,5.0
F,35-39,B,67.5,2.8333333333333335
F,35-39,B,,5.0
F,35-39,B,104.77,4.166666666666667
F,24-34,B,81.9,5.25
F,24-34,B,95.8,-3.111111111111111
F,40-44,B,93.9,-0.7307692307692307
F,24-34,B,82.5,8.75
F,24-34,B,,-0.0
F,35-39,B,96.3,-2.7777777777777777
F,40-44,B,95.55,5.0
F,24-34,B,82.5,-5.0
F,24-34,B,81.16,3.75
F,24-34,B,75.1,3.125
F,24-34,B,67.5,3.0
M,24-34,B,,5.0
M,24-34,B,107.1,7.916666666666667
M,24-34,B,82.5,27.5
M,24-34,B,100.0,-5.833333333333333
M,24-34,B,100.0,15.0
M,24-34,B,99.42,-5.25
M,24-34,B,93.15,-6.333333333333333
M,24-34,B,99.1,-0.4
M,24-34,B,95.27,8.0
M,24-34,B,93.6,7.0
M,24-34,B,94.78,3.272727272727273
M,20-23,B,82.5,6.7
M,24-34,B,96.07,-8.666666666666666
M,35-39,B,88.15,-5.0
M,24-34,B,100.5,6.666666666666667
M,20-23,B,82.5,15.833333333333334
M,24-34,B,101.05,-2.95
M,35-39,B,88.94,48.0
M,24-34,B,88.65,-70.0
M,24-34,B,91.35,-1.5
M,20-23,B,90.0,2.5
M,24-34,B,89.1,-7.5
M,24-34,B,87.41,-12.333333333333334
M,24-34,B,89.5,-1.5714285714285714
M,35-39,B,90.5,0.5
M,24-34,B,97.26,0.0
M,24-34,B,97.2,7.5
M,24-34,B,87.58,-33.0
M,24-34,B,89.79,
M,24-34,B,88.25,
M,20-23,B,89.01,-2.5
M,24-34,B,94.2,-15.0
M,24-34,B,91.65,0.0
M,24-34,B,89.62,-0.3333333333333333
M,35-39,B,82.5,-17.5
M,35-39,B,81.67,-0.8333333333333334
M,24-34,B,75.0,-5.0
M,40-44,B,48.0,-1.0
M,35-39,B,47.5,2.5
M,24-34,B,67.5,0.0
M,24-34,B,60.0,-1.6666666666666667
F,24-34,B,82.5,2.5
F,24-34,B,66.35,8.75
M,18-19,B,82.5,2.8333333333333335
M,24-34,B,102.22,-6.0
M,20-23,B,97.35,1.0
M,24-34,B,103.45,-0.1
M,16-17,B,48.0,4.571428571428571
M,20-23,B,53.89,1.0
M,20-23,B,51.45,-4.75
M,24-34,B,53.9,-4.0
M,20-23,B,53.86,-13.0
M,20-23,B,51.93,4.25
M,18-19,B,50.95,-0.625
M,20-23,B,53.96,-15.0
M,24-34,B,90.0,
M,18-19,B,67.5,2.75
M,24-34,B,48.0,0.5
M,24-34,B,47.85,4.0
M,24-34,B,48.2,4.25
M,20-23,B,45.35,12.0
M,20-23,B,46.59,7.0
M,20-23,B,44.83,3.3333333333333335
M,24-34,B,48.41,10.0
M,24-34,B,48.26,3.0
M,35-39,B,46.03,1.25
M,24-34,B,45.49,0.75
M,35-39,B,46.85,2.1666666666666665
M,24-34,B,47.97,-0.14285714285714285
M,24-34,B,46.85,9.5
M,24-34,B,47.31,-0.0
M,24-34,B,48.8,0.8333333333333334
M,24-34,B,48.1,10.0
M,24-34,B,46.0,7.75
M,24-34,B,46.95,5.0
M,24-34,B,48.21,7.5
M,24-34,B,44.2,10.0
M,24-34,B,44.2,1.0
M,24-34,B,43.6,-0.0
M,24-34,B,50.0,5.0
M,24-34,B,43.6,-1.25
M,40-44,B,48.22,0.8571428571428571
M,35-39,B,52.62,1.7142857142857142
M,40-44,B,47.85,3.2857142857142856
M,35-39,B,51.25,
M,35-39,B,52.88,
M,40-44,B,48.1,0.0
M,40-44,B,52.4,8.0
M,40-44,B,53.15,-0.6666666666666666
M,40-44,B,47.94,1.6666666666666667
M,35-39,B,52.86,-0.0
M,35-39,B,53.0,3.5
M,40-44,B,50.82,3.0
M,35-39,B,47.69,-1.8461538461538463
M,,B,50.79,-1.3846153846153846
M,,B,48.37,3.0
M,24-34,B,48.39,-1.8571428571428572
M,24-34,B,49.05,-1.0
M,24-34,B,48.75,-1.0
M,24-34,B,51.5,-2.3
M,20-23,B,51.1,-2.7222222222222223
M,24-34,B,53.05,-1.5
M,24-34,B,48.85,-1.25
M,24-34,B,48.55,-2.142857142857143
M,,B,50.85,-2.875
M,,B,48.43,-3.0454545454545454
M,20-23,B,50.99,-6.1
M,24-34,B,48.0,2.6
M,,B,48.25,
M,24-34,B,48.56,
M,35-39,B,48.34,-0.3333333333333333
M,24-34,B,51.4,-2.0
M,24-34,B,50.3,-2.875
M,20-23,B,50.2,-1.4583333333333333
M,20-23,B,47.52,0.0
M,18-19,B,47.58,
M,16-17,B,48.09,
M,16-17,B,47.4,1.0
M,18-19,B,47.8,
M,55-59,B,45.88,-1.7142857142857142
M,45-49,B,48.16,0.14285714285714285
M,,B,46.75,4.5
M,50-54,B,47.95,-1.3333333333333333
M,,B,45.88,-2.5
M,50-54,B,47.31,0.14285714285714285
M,45-49,B,49.58,-3.0
M,45-49,B,46.13,-6.75
M,,B,47.9,13.0
M,,B,47.63,-8.0
M,,B,47.07,2.75
M,55-59,B,47.29,0.8571428571428571
M,50-54,B,48.63,-8.0
M,50-54,B,46.9,3.0
M,50-54,B,47.36,-1.6666666666666667
M,60-64,B,48.6,-1.3
M,50-54,B,48.35,13.0
M,50-54,B,46.02,2.5
M,24-34,B,46.86,2.0
M,18-19,B,46.4,8.0
M,20-23,B,47.7,10.0
M,16-17,B,42.05,12.0
M,18-19,B,47.15,6.5
M,16-17,B,45.4,6.5
M,20-23,B,46.2,5.5
M,20-23,B,46.69,3.0
M,20-23,B,45.84,
M,18-19,B,47.07,7.5
M,13-15,B,43.35,10.0
M,16-17,B,48.52,
M,35-39,B,48.38,
M,24-34,B,48.94,14.0
M,24-34,B,48.85,-3.0
M,24-34,B,47.74,-10.0
M,24-34,B,48.6,3.3333333333333335
M,24-34,B,47.65,9.166666666666666
M,20-23,B,47.9,7.5
M,24-34,B,48.0,0.0
M,24-34,B,47.7,1.625
M,24-34,B,48.95,-1.5
M,35-39,B,52.35,-1.6666666666666667
M,24-34,B,51.66,1.0
M,24-34,B,51.47,0.7142857142857143
M,35-39,B,53.8,2.735294117647059
M,20-23,B,47.8,6.25
M,24-34,B,47.4,4.142857142857143
M,24-34,B,50.4,3.4285714285714284
M,20-23,B,46.8,8.333333333333334
M,20-23,B,46.0,8.125
M,24-34,B,48.0,8.333333333333334
M,20-23,B,47.8,4.3
M,24-34,B,51.8,3.6666666666666665
M,24-34,B,52.95,10.333333333333334
M,20-23,B,52.41,9.333333333333334
M,24-34,B,53.3,8.333333333333334
M,20-23,B,52.12,30.0
M,20-23,B,52.8,7.25
M,24-34,B,52.64,6.0
M,24-34,B,53.31,-1.0
M,24-34,B,58.79,-6.0
M,24-34,B,58.3,
M,24-34,B,53.4,22.5
M,24-34,B,56.55,22.0
M,24-34,B,53.82,19.0
M,24-34,B,53.15,-2.0
M,24-34,B,53.54,7.0
M,24-34,B,52.86,
M,24-34,B,53.38,
M,24-34,B,52.95,7.5
M,24-34,B,52.46,5.5
M,20-23,B,48.26,3.0
M,20-23,B,47.9,6.0
M,18-19,B,57.85,
M,24-34,B,54.6,
M,20-23,B,53.65,5.0
M,20-23,B,52.85,-3.0
M,20-23,B,48.91,4.0
M,20-23,B,48.5,1.5
M,24-34,B,48.59,-1.0
M,24-34,B,48.35,-1.0
M,24-34,B,53.57,3.0
M,24-34,B,52.0,9.0
M,24-34,B,53.48,1.0
M,24-34,B,53.44,2.5
M,24-34,B,53.42,-0.5
M,45-49,B,53.26,2.4285714285714284
M,35-39,B,48.41,
M,35-39,B,48.02,
M,40-44,B,48.41,2.8333333333333335
M,35-39,B,46.92,4.6
M,40-44,B,53.51,2.5454545454545454
M,24-34,B,47.69,3.0
M,40-44,B,57.95,0.75
M,40-44,B,53.53,3.0
M,35-39,B,48.0,3.0
M,35-39,B,47.86,1.6
M,20-23,B,51.0,3.25
M,18-19,B,45.63,8.0
M,35-39,B,52.46,-0.9230769230769231
M,,B,46.68,1.25
M,20-23,B,47.3,-12.5
M,20-23,B,46.2,-1.25
M,24-34,B,45.8,0.0
M,24-34,B,46.7,2.5
M,35-39,B,51.1,-2.5
M,,B,50.4,-15.0
M,,B,49.9,-10.0
M,,B,51.2,1.0
M,,B,50.2,1.1666666666666667
M,35-39,B,53.0,0.0
M,35-39,B,54.7,7.5
M,35-39,B,49.3,5.0
M,24-34,B,51.0,15.0
M,24-34,B,52.59,8.0
M,24-34,B,52.76,8.5
M,24-34,B,58.2,
M,24-34,B,56.35,1.0
M,24-34,B,55.05,10.0
M,24-34,B,55.79,8.0
M,24-34,B,57.38,4.0
M,20-23,B,52.9,
M,20-23,B,51.91,13.0
M,45-49,B,52.24,-8.4
M,40-44,B,58.81,
M,40-44,B,53.72,
M,35-39,B,58.66,-7.0
M,40-44,B,53.6,-1.6666666666666667
M,24-34,B,54.58,1.8333333333333333
M,35-39,B,58.6,2.3636363636363638
M,24-34,B,52.0,3.5714285714285716
M,35-39,B,55.6,-0.0
M,40-44,B,62.14,-10.0
M,35-39,B,58.65,2.5
M,35-39,B,58.98,
M,35-39,B,59.0,
M,50-54,B,53.27,-1.5
M,45-49,B,52.64,0.5263157894736842
M,24-34,B,57.55,
M,35-39,B,52.8,
M,35-39,B,54.65,1.5
M,40-44,B,58.5,2.0
M,40-44,B,57.44,9.0
M,40-44,B,57.36,-0.125
M,24-34,B,53.65,-0.6
M,35-39,B,53.56,-6.0
M,45-49,B,51.32,6.0
M,45-49,B,51.78,30.0
M,40-44,B,51.22,
M,45-49,B,52.09,
M,40-44,B,53.01,
M,24-34,B,46.72,
M,35-39,B,54.0,
M,35-39,B,53.06,4.166666666666667
M,24-34,B,45.65,
M,35-39,B,53.21,
M,24-34,B,50.9,5.0
M,24-34,B,51.55,
M,24-34,B,48.7,
M,24-34,B,49.5,5.5
M,24-34,B,48.0,3.375
M,24-34,B,51.0,2.6666666666666665
M,35-39,B,52.8,
M,35-39,B,53.34,
M,24-34,B,51.4,8.0
M,24-34,B,53.63,
M,24-34,B,53.11,
M,24-34,B,53.58,1.6
M,24-34,B,53.54,7.0
M,24-34,B,51.14,1.5
M,24-34,B,53.52,-1.0
M,24-34,B,53.95,5.0
M,24-34,B,51.0,3.8333333333333335
M,24-34,B,53.69,-2.0
M,24-34,B,53.5,2.0
M,24-34,B,53.39,7.0
M,24-34,B,53.45,
M,24-34,B,54.53,
M,35-39,B,58.41,-0.5769230769230769
M,24-34,B,55.21,-0.08333333333333333
M,24-34,B,53.32,-0.4
M,35-39,B,58.66,-2.625
M,24-34,B,58.2,-7.5
M,24-34,B,57.83,0.6
M,24-34,B,55.25,0.8571428571428571
M,35-39,B,59.0,5.0
M,24-34,B,53.55,-16.0
M,24-34,B,55.39,3.0
M,24-34,B,54.65,0.0
M,24-34,B,55.4,6.25
M,24-34,B,55.1,3.25
M,24-34,B,55.5,-0.5
M,24-34,B,56.0,-2.0
M,35-39,B,58.41,-3.8333333333333335
M,24-34,B,58.31,-2.6
M,35-39,B,58.58,1.0
M,35-39,B,58.64,-4.833333333333333
M,35-39,B,57.59,
M,24-34,B,68.87,
M,35-39,B,58.55,1.75
M,24-34,B,63.25,4.75
M,24-34,B,56.99,
M,20-23,B,55.95,
M,20-23,B,57.53,3.3333333333333335
M,18-19,B,57.85,-0.3333333333333333
M,20-23,B,57.75,-4.0
M,24-34,B,57.85,2.0
M,24-34,B,58.6,8.0
M,24-34,B,53.79,-0.4
M,24-34,B,53.7,0.0
M,24-34,B,53.89,6.0
M,24-34,B,56.49,-5.0
M,24-34,B,57.46,
M,24-34,B,57.2,
M,20-23,B,52.52,
M,20-23,B,53.33,-1.0
M,24-34,B,56.66,0.0
M,24-34,B,57.96,
M,24-34,B,57.83,
M,24-34,B,52.66,13.0
M,24-34,B,57.07,10.0
M,24-34,B,58.03,6.5
M,24-34,B,57.02,3.0
M,20-23,B,52.73,10.0
M,20-23,B,53.2,20.0
M,20-23,B,57.4,4.0
M,24-34,B,57.23,7.666666666666667
M,20-23,B,53.35,15.0
M,20-23,B,53.66,-4.0
M,20-23,B,52.9,5.5
M,20-23,B,55.31,11.0
M,20-23,B,52.4,0.0
M,20-23,B,50.36,20.0
M,18-19,B,50.35,9.0
M,24-34,B,57.04,4.6
M,18-19,B,52.96,1.6
M,24-34,B,57.9,1.75
M,18-19,B,53.67,13.0
M,20-23,B,53.8,5.0
M,20-23,B,57.34,10.5
M,24-34,B,57.62,14.0
M,35-39,B,58.09,4.5
M,35-39,B,58.5,-4.0
M,35-39,B,58.79,5.0
M,35-39,B,58.1,6.333333333333333
M,35-39,B,58.32,
M,24-34,B,57.47,-7.714285714285714
M,18-19,B,54.35,2.5
M,20-23,B,57.18,3.6
M,24-34,B,58.3,-0.16666666666666666
M,20-23,B,56.7,18.5
M,18-19,B,52.85,8.8
M,20-23,B,57.79,2.0
M,20-23,B,55.93,-1.3333333333333333
M,24-34,B,58.53,-10.0
M,24-34,B,58.11,8.5
M,20-23,B,58.45,
M,20-23,B,59.0,
M,20-23,B,56.7,-4.0
M,24-34,B,64.13,1.8571428571428572
M,20-23,B,63.37,2.0
M,24-34,B,64.24,2.0
M,24-34,B,63.55,-0.0
M,24-34,B,64.84,
M,24-34,B,62.82,
M,24-34,B,64.4,-0.3333333333333333
M,24-34,B,63.6,9.0
M,24-34,B,64.99,5.428571428571429
M,18-19,B,58.35,10.0
M,20-23,B,59.0,6.333333333333333
M,24-34,B,64.06,1.0
M,24-34,B,63.14,1.6666666666666667
M,24-34,B,63.87,
M,24-34,B,64.4,
M,24-34,B,63.32,0.0
M,35-39,B,63.49,2.3
M,24-34,B,53.85,2.7
M,35-39,B,65.0,4.333333333333333
M,24-34,B,58.57,2.4285714285714284
M,24-34,B,51.5,6.5
M,24-34,B,58.36,7.0
M,24-34,B,55.9,2.4444444444444446
M,35-39,B,64.06,4.375
M,20-23,B,51.5,0.0
M,20-23,B,52.0,7.25
M,24-34,B,58.89,6.0
M,24-34,B,58.8,0.25
M,20-23,B,63.76,20.0
M,24-34,B,58.48,-11.0
M,40-44,B,64.3,-1.0
M,,B,58.98,-0.16666666666666666
M,24-34,B,64.35,9.0
M,24-34,B,63.8,-1.6666666666666667
M,,B,59.45,4.833333333333333
M,24-34,B,59.76,3.125
M,24-34,B,59.9,5.75
M,24-34,B,59.95,4.5
M,24-34,B,64.3,-1.1875
M,35-39,B,65.65,-0.8333333333333334
M,24-34,B,59.9,-5.0
M,24-34,B,60.0,5.833333333333333
M,24-34,B,64.8,1.5
M,35-39,B,64.0,-0.14285714285714285
M,24-34,B,64.62,0.8
M,24-34,B,63.64,-3.5
M,,B,64.65,
M,24-34,B,64.75,
M,,B,66.48,-7.0
M,24-34,B,67.5,-2.0
M,24-34,B,64.08,1.5
M,24-34,B,63.6,1.25
M,24-34,B,64.85,1.4285714285714286
M,,B,61.2,1.625
M,,B,64.89,2.5454545454545454
M,20-23,B,68.2,2.9
M,,B,63.74,-2.0
M,24-34,B,64.41,-0.2
M,24-34,B,63.83,-2.0
M,24-34,B,64.8,2.4
M,24-34,B,65.9,1.25
M,20-23,B,66.4,
M,24-34,B,64.09,
M,35-39,B,65.45,-10.0
M,35-39,B,60.4,-26.0
M,35-39,B,62.38,4.5
M,18-19,B,62.78,-2.5
M,16-17,B,61.9,24.0
M,13-15,B,57.81,13.5
M,35-39,B,59.11,-2.5714285714285716
M,24-34,B,63.67,-0.2
M,24-34,B,63.4,1.875
M,24-34,B,61.5,2.0
M,24-34,B,62.18,-8.0
M,24-34,B,63.45,10.5
M,24-34,B,65.3,4.25
M,24-34,B,63.69,0.5
M,24-34,B,64.45,0.75
M,24-34,B,64.25,2.857142857142857
M,24-34,B,58.8,1.875
M,24-34,B,63.07,3.409090909090909
M,20-23,B,59.48,4.55
M,24-34,B,62.97,-3.0
M,35-39,B,61.45,
M,24-34,B,58.65,
M,24-34,B,63.6,
M,24-34,B,62.09,
M,20-23,B,64.1,4.5
M,20-23,B,60.81,17.0
M,20-23,B,55.97,2.0
M,20-23,B,48.62,17.0
M,18-19,B,58.65,16.0
M,20-23,B,63.85,16.0
M,40-44,B,62.87,-2.111111111111111
M,24-34,B,55.26,1.875
M,24-34,B,50.56,-1.25
M,40-44,B,63.74,10.0
M,40-44,B,64.15,
M,40-44,B,57.86,
M,35-39,B,57.7,2.5
M,40-44,B,64.22,1.1111111111111112
M,24-34,B,51.75,0.6666666666666666
M,35-39,B,55.17,-10.5
M,24-34,B,54.8,-0.35714285714285715
M,40-44,B,63.55,1.3888888888888888
M,24-34,B,50.32,12.5
M,24-34,B,54.35,-0.8
M,35-39,B,57.9,
M,24-34,B,54.85,-2.0
M,24-34,B,55.5,-3.0
M,40-44,B,64.03,-1.25
M,40-44,B,62.57,0.4166666666666667
M,24-34,B,50.1,3.3333333333333335
M,35-39,B,58.1,
M,35-39,B,58.6,
M,35-39,B,58.59,0.5
M,24-34,B,55.39,-0.5555555555555556
M,40-44,B,64.08,-1.6666666666666667
M,40-44,B,64.22,12.0
M,24-34,B,123.0,-1.0
M,24-34,B,112.2,2.5
M,24-34,B,120.4,-12.5
M,24-34,B,109.9,2.5
M,40-44,B,63.59,1.6666666666666667
M,35-39,B,63.69,-0.5
M,24-34,B,61.79,
M,35-39,B,64.2,
M,24-34,B,62.6,5.5
M,24-34,B,63.93,-1.0
M,35-39,B,63.79,-2.0
M,35-39,B,63.6,9.25
M,24-34,B,63.16,7.6
M,35-39,B,63.34,-3.0
M,35-39,B,63.54,2.6666666666666665
M,24-34,B,63.08,11.0
M,24-34,B,53.42,
M,50-54,B,63.76,1.2857142857142858
M,45-49,B,70.29,-0.0
M,50-54,B,63.33,
M,45-49,B,72.0,
M,50-54,B,64.31,-6.0
M,45-49,B,66.03,-1.6666666666666667
M,45-49,B,70.95,-11.0
